file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,input_condition
clear_sample_0044,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1241,1241,506,1241,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0045,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1124,1124,506,1124,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0046,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1049,1049,506,1049,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0047,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1175,1175,506,1175,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0048,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1108,1108,506,1108,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0049,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4093,4093,506,4093,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0050,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4676,4676,506,4676,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0051,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,2840,2840,506,2840,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0052,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4207,4207,506,4207,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0053,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1036,1036,506,1036,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0054,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,3612,3612,506,3612,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0055,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4293,4293,506,4293,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0056,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1101,1101,506,1101,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0057,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4846,4846,506,4846,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0058,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1156,1156,506,1156,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0059,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1109,1109,506,1109,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0060,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1101,1101,506,1101,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0061,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1028,1028,506,1028,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0062,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1126,1126,506,1126,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0063,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1123,1123,506,1123,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0064,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4208,4208,506,4208,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0065,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1108,1108,506,1108,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0066,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1114,1114,506,1114,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0067,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4167,4167,506,4167,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0068,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1120,1120,506,1120,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0069,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1119,1119,506,1119,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0070,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1105,1105,506,1105,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0071,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4661,4661,506,4661,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0072,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1142,1142,506,1142,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0073,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1065,1065,506,1065,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0074,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1137,1137,506,1137,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0075,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1170,1170,506,1170,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0076,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1062,1062,506,1062,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0077,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1058,1058,506,1058,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0078,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1156,1156,506,1156,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0079,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1110,1110,506,1110,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0080,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1110,1110,506,1110,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0081,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1144,1144,506,1144,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0082,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1112,1112,506,1112,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0083,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1107,1107,506,1107,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0084,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1107,1107,506,1107,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0085,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1150,1150,506,1150,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0086,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4492,4492,506,4492,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0087,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4760,4760,506,4760,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0088,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5113,5113,506,5113,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0089,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4344,4344,506,4344,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0090,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5317,5317,506,5317,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0091,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1121,1121,506,1121,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0092,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1111,1111,506,1111,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0093,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1224,1224,506,1224,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0094,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5177,5177,506,5177,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0095,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5258,5258,506,5258,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0096,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4295,4295,506,4295,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0097,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1020,1020,506,1020,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0098,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1074,1074,506,1074,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0099,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1180,1180,506,1180,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0100,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1178,1178,506,1178,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0101,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1203,1203,506,1203,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0102,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1099,1099,506,1099,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0103,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1132,1132,506,1132,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0104,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1095,1095,506,1095,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0105,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1082,1082,506,1082,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0106,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1157,1157,506,1157,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0107,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1135,1135,506,1135,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0108,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1134,1134,506,1134,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0109,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1135,1135,506,1135,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0110,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1032,1032,506,1032,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0111,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1052,1052,506,1052,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0112,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1069,1069,506,1069,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0113,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1134,1134,506,1134,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0114,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1019,1019,506,1019,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0115,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1102,1102,506,1102,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0116,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1257,1257,506,1257,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
clear_sample_0117,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1085,1085,506,1085,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",Handshake only
