file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,input_condition
clear_sample_0021,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1124,1124,905,1124,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0022,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1099,1099,905,1099,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0023,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4533,4533,905,4533,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0024,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1076,1076,905,1076,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0025,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,2605,2605,905,2605,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0026,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1242,1242,905,1242,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0027,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1142,1142,905,1142,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0028,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1079,1079,905,1079,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0029,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1095,1095,905,1095,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0030,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1091,1091,905,1091,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0031,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4583,4583,905,4583,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0032,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1133,1133,905,1133,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0033,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5170,5170,905,5170,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0034,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5163,5163,905,5163,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0035,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4540,4540,905,4540,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0036,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1155,1155,905,1155,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0037,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5097,5097,905,5097,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0038,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5133,5133,905,5133,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0039,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4256,4256,905,4256,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0040,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,3402,3402,905,3402,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0041,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5028,5028,905,5028,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0042,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5224,5224,905,5224,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0043,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1146,1146,905,1146,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0044,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1241,1241,905,1241,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0045,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1124,1124,905,1124,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0046,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1049,1049,905,1049,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0047,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1175,1175,905,1175,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0048,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1108,1108,905,1108,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0049,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4093,4093,905,4093,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0050,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4676,4676,905,4676,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0051,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,2840,2840,905,2840,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0052,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4207,4207,905,4207,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0053,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1036,1036,905,1036,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0054,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,3612,3612,905,3612,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0055,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4293,4293,905,4293,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0056,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1101,1101,905,1101,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0057,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4846,4846,905,4846,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0058,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1156,1156,905,1156,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0059,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1109,1109,905,1109,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0060,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1101,1101,905,1101,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0061,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1028,1028,905,1028,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0062,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1126,1126,905,1126,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0063,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1123,1123,905,1123,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0064,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4208,4208,905,4208,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0065,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1108,1108,905,1108,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0066,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1114,1114,905,1114,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0067,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4167,4167,905,4167,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0068,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1120,1120,905,1120,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0069,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1119,1119,905,1119,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0070,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1105,1105,905,1105,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0071,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4661,4661,905,4661,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0072,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1142,1142,905,1142,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0073,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1065,1065,905,1065,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0074,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1137,1137,905,1137,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0075,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1170,1170,905,1170,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0076,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1062,1062,905,1062,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0077,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1058,1058,905,1058,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0078,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1156,1156,905,1156,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0079,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1110,1110,905,1110,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0080,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1110,1110,905,1110,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0081,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1144,1144,905,1144,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0082,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1112,1112,905,1112,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0083,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1107,1107,905,1107,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0084,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1107,1107,905,1107,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0085,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1150,1150,905,1150,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0086,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4492,4492,905,4492,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0087,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4760,4760,905,4760,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0088,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5113,5113,905,5113,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0089,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4344,4344,905,4344,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0090,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5317,5317,905,5317,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0091,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1121,1121,905,1121,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0092,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1111,1111,905,1111,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0093,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1224,1224,905,1224,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0094,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5177,5177,905,5177,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0095,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,5258,5258,905,5258,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0096,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,4295,4295,905,4295,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0097,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1020,1020,905,1020,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0098,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1074,1074,905,1074,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0099,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1180,1180,905,1180,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0100,clear,0,clear_site_01,ok,CLIENT_IP_REDACTED,1178,1178,905,1178,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0101,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1203,1203,905,1203,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0102,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1099,1099,905,1099,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
clear_sample_0103,clear,0,clear_site_02,ok,CLIENT_IP_REDACTED,1132,1132,905,1132,506,905,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",5s_fixed_seq_len_905_within_initial_20s
